x,y,dx,dy
11,19,1,-1
12,22,0,1
66,15,1,9
13,32,-1,-1
12,35,-1,-1
229,46,1,-7
134,44,4,-3
229,46,6,-3
199,35,-6,9
254,45,1,-1
229,46,-1,-1
43,64,1,0
163,70,0,-1
387,129,8,-3
476,129,-1,1
169,128,-1,3
296,138,-1,2
469,139,0,3
478,149,0,-1
254,149,-1,0
484,150,0,0
455,154,-1,-1
455,154,4,2
472,156,0,0
286,159,-1,-1
539,160,-1,1
283,159,-4,5
247,189,10,-9
247,189,1,-1
415,204,0,1
291,209,-3,-3
453,212,23,15
453,212,23,18
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
