x,y,dx,dy
28,16,-1,0
36,17,1,0
17,19,-1,0
21,20,0,1
21,26,-2,0
21,26,1,1
18,29,0,0
22,33,0,0
22,40,-1,-1
22,40,1,0
17,49,0,0
85,56,-4,-4
11,71,0,0
312,51,-16,23
522,90,7,4
202,105,2,2
222,109,1,0
190,113,1,1
190,113,-1,3
190,113,-3,5
220,118,1,0
523,121,1,-1
523,121,-2,3
311,135,-1,-2
512,133,-4,1
517,135,0,-1
528,138,0,-3
528,138,0,-1
532,137,1,0
458,141,3,-2
542,141,-1,-1
545,140,2,0
524,143,-1,-1
516,149,2,1
555,168,-7,-2
452,184,2,-3
381,183,-25,-1
256,189,-1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
