x,y,dx,dy
13,18,-1,0
13,22,1,-1
12,26,2,-1
255,44,6,-1
232,59,-1,2
398,68,1,-2
262,61,0,7
407,71,-2,-2
262,61,0,9
42,83,1,2
42,83,3,2
117,111,-16,-19
303,110,-6,-15
35,122,2,-21
210,119,1,2
217,128,0,-4
217,128,0,4
219,134,0,0
588,135,-6,4
208,140,0,1
405,143,-1,-1
527,140,2,4
317,145,0,0
535,146,0,2
391,154,1,1
588,135,5,21
139,155,2,2
272,179,-1,2
422,191,-4,-2
390,190,-1,3
404,190,-1,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
