x,y,dx,dy
23,11,-1,0
24,14,0,0
24,16,0,0
19,17,0,0
22,18,-1,0
23,23,1,0
21,40,0,0
20,46,0,0
377,45,-1,1
570,47,2,0
19,59,1,-1
597,99,-13,-11
597,99,-14,-9
597,99,-1,-3
223,104,1,0
223,109,0,-1
206,111,0,4
217,115,1,2
219,122,0,0
530,122,0,0
224,124,1,0
383,126,2,-1
449,135,-4,-1
258,135,1,0
531,137,2,0
440,130,16,12
470,154,-4,-6
523,151,-8,-1
523,151,-1,0
592,151,0,0
529,154,-1,0
538,156,0,0
540,155,1,1
475,155,3,5
592,157,-2,4
306,169,7,-6
474,159,1,4
557,163,-1,0
484,175,-2,-2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
