x,y,dx,dy
24,13,-1,0
29,14,0,0
38,15,0,0
24,16,-1,0
90,18,-1,1
334,21,0,-1
21,20,0,1
267,21,20,2
26,26,-1,0
90,18,-4,15
536,32,15,1
23,35,0,0
76,43,-2,0
19,51,0,0
11,71,0,0
227,69,-12,2
455,78,-10,0
357,95,-12,-4
226,108,-1,1
217,109,1,2
60,133,3,-14
525,121,1,-1
458,135,0,2
535,144,0,-1
521,144,0,0
523,143,0,1
486,146,-1,0
533,154,-2,-1
155,159,0,-3
51,163,1,2
51,163,3,2
590,165,0,1
144,174,-1,1
452,180,1,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
