x,y,dx,dy
19,11,1,0
35,15,0,0
19,17,-1,0
26,19,0,0
19,22,0,0
21,23,1,0
26,24,-1,0
20,33,0,0
20,37,-1,-1
21,40,0,0
17,44,1,0
13,54,1,1
77,72,2,0
252,59,20,21
207,117,0,0
443,125,1,1
56,131,1,-4
210,127,-1,1
206,129,0,0
526,132,-2,2
179,142,0,0
444,151,-11,-6
436,142,8,3
529,147,2,-2
235,150,6,0
520,153,0,0
532,155,1,0
529,157,1,-1
461,165,-3,-6
526,165,0,0
574,178,3,-5
271,198,19,-13
467,185,3,3
26,226,0,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
