x,y,dx,dy
13,13,2,-1
13,13,-1,0
12,20,1,-1
490,36,18,7
314,50,-1,2
503,53,0,-1
211,54,1,-1
339,67,2,-3
386,73,7,-7
211,54,-24,22
140,98,0,-16
501,87,-4,1
559,92,19,20
315,105,-10,10
559,92,14,25
169,122,1,1
525,128,-1,-1
215,130,0,-1
517,128,2,4
523,133,0,2
481,137,1,-1
402,154,-21,-15
197,145,0,0
196,140,-9,7
146,152,-2,0
146,152,0,0
437,152,0,1
117,188,-13,-24
275,183,3,-2
430,223,-5,-13
430,223,-5,-6
430,223,-3,-5
107,200,-3,19
430,223,6,-2
430,223,-5,-1
430,223,3,-1
430,223,9,1
430,223,-5,2
430,223,-5,5
430,223,5,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
