x,y,dx,dy
286,28,17,2
21,32,1,0
314,33,0,-1
22,40,0,0
280,44,2,5
272,46,4,4
314,33,20,22
385,53,-1,3
424,58,-23,1
15,64,-1,0
353,91,-1,0
580,95,1,0
580,95,16,7
580,95,-12,13
359,111,0,-1
204,119,-1,-2
219,116,-1,1
197,119,1,3
212,123,0,1
219,126,2,1
518,135,-2,-3
518,135,0,-3
190,140,-6,-3
518,135,0,2
170,139,2,-1
450,150,-16,-12
531,143,0,-1
531,143,-2,1
534,152,1,0
533,157,0,0
514,159,2,0
528,160,1,0
586,165,0,-2
586,165,-2,2
306,175,4,-4
590,170,2,1
472,173,-1,0
49,184,1,-1
482,185,0,1
468,191,0,-4
346,200,-2,-2
340,218,-5,-3
