x,y,dx,dy
369,19,-4,-6
12,16,-1,0
12,16,1,1
12,16,5,8
14,25,0,0
92,47,15,-13
142,40,-4,0
428,53,16,-6
456,104,10,-8
549,98,-14,-2
456,104,19,-7
549,98,8,-1
549,98,2,2
549,98,-10,3
41,102,0,0
549,98,-14,7
41,102,-1,5
549,98,-18,9
549,98,23,16
311,123,3,-8
311,123,0,-7
213,130,0,0
212,132,0,0
401,137,1,-1
228,137,-2,3
269,141,-2,-1
484,141,-1,0
535,143,1,-1
204,143,2,0
535,143,1,1
439,156,-1,-1
166,182,0,-20
289,156,-7,13
452,202,-11,-6
591,206,3,3
15,212,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
