x,y,dx,dy
19,11,1,1
17,14,0,1
13,18,0,0
81,36,6,-17
19,23,0,0
16,25,-1,0
489,50,-19,-23
15,29,0,0
263,39,-25,-9
14,34,0,0
12,40,1,0
71,61,-4,24
441,107,4,0
580,107,2,1
61,102,-6,7
336,107,2,2
61,102,-12,12
92,137,-3,-20
580,107,15,10
61,102,-7,17
61,102,-11,21
61,102,-14,25
517,148,1,-2
177,160,-18,-12
517,148,0,0
508,147,-1,3
512,151,0,1
504,154,1,0
166,150,14,5
511,156,-1,1
108,181,22,-18
38,172,1,-1
575,169,-2,4
38,172,0,6
580,181,0,-1
565,185,-2,-3
580,181,-2,1
580,181,-4,2
319,185,0,-1
38,172,-3,13
291,184,2,1
258,200,0,0
444,215,-1,-5
468,228,-2,-2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
