x,y,dx,dy
37,14,0,0
24,16,0,0
19,17,0,0
29,18,0,0
21,19,0,0
27,19,0,0
26,25,0,0
258,25,13,1
23,32,0,0
23,34,1,1
23,38,0,0
91,36,1,4
21,42,0,0
373,52,0,-2
436,61,-1,2
432,76,11,-13
13,66,-2,0
577,92,-3,-2
221,112,0,1
206,117,-1,1
225,121,0,0
219,125,0,-1
219,125,0,1
443,133,2,0
536,142,1,-1
534,143,1,0
536,148,0,0
527,145,3,4
476,153,-1,-1
535,155,1,1
590,165,4,-8
590,165,2,-5
529,160,1,1
149,161,-2,3
293,176,16,-11
47,172,2,1
594,173,-2,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
