x,y,dx,dy
11,18,0,0
459,22,0,-1
11,21,0,1
14,26,-1,0
12,33,1,0
12,33,-1,1
236,45,18,2
533,52,-5,0
309,55,-3,0
225,58,1,6
130,105,0,10
386,120,5,4
386,120,7,6
161,126,-2,4
178,130,-1,0
180,131,1,-1
161,126,-1,14
481,144,0,2
282,159,9,-8
431,155,-1,0
469,154,1,1
136,156,-1,0
454,153,3,3
538,164,2,-7
468,161,2,-3
538,164,0,0
538,164,-1,2
406,171,-3,-3
284,203,0,-2
224,201,-4,1
304,214,1,1
418,229,-1,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
