x,y,dx,dy
295,16,-24,4
310,18,0,4
23,24,0,0
25,26,0,-1
338,28,-6,1
22,31,0,0
23,34,-1,0
338,28,23,12
373,46,1,-2
19,49,1,0
13,50,-1,0
13,70,-1,0
518,90,19,7
217,119,-2,-17
458,103,2,1
357,113,5,-6
227,109,-1,0
447,107,4,5
226,117,0,-1
79,119,1,-1
316,135,-5,-4
445,133,-4,-2
489,143,2,0
507,147,8,-4
537,143,0,0
533,144,0,1
513,151,-2,-1
508,158,-14,-6
526,152,1,0
538,155,-1,-1
587,156,0,-1
538,155,1,1
60,132,-7,25
466,151,13,8
475,161,0,3
254,189,6,-3
289,179,-23,9
351,193,-4,0
382,204,-2,1
365,196,1,23
43,202,4,24
1,1,0,0
1,1,0,0
1,1,0,0
