x,y,dx,dy
22,13,-1,-1
30,12,0,0
20,15,0,0
26,15,0,0
26,15,-3,2
16,18,0,0
18,18,1,0
20,19,0,1
324,29,0,-1
21,43,0,0
21,47,0,0
13,65,-1,1
197,80,20,-6
128,114,-14,-15
209,122,0,-3
450,118,3,1
222,125,-1,-1
222,125,1,0
532,125,0,0
529,128,-2,3
55,146,2,-7
531,142,0,0
531,144,0,0
509,154,5,-9
536,146,0,-1
509,154,1,-7
522,147,-1,0
532,147,1,0
536,149,-1,0
531,162,-1,-1
307,179,5,-10
462,163,5,6
133,167,-6,3
593,176,0,0
516,217,0,2
46,201,-8,23
483,225,4,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
