x,y,dx,dy
17,19,0,0
14,25,1,-1
261,31,-17,25
595,71,-8,-4
328,86,-5,-17
148,82,-11,-6
45,70,3,16
408,97,0,9
524,90,22,18
171,124,0,0
404,134,1,-7
299,134,0,-2
527,132,0,0
155,151,-8,-15
527,132,0,4
152,150,-4,-3
155,151,-2,-3
186,155,0,-2
439,153,-1,0
168,157,-8,1
168,157,-2,1
168,157,1,3
548,159,-9,2
31,161,0,1
505,165,0,0
558,167,1,-2
505,165,3,3
394,184,0,-1
409,201,3,-13
294,180,-18,9
90,204,-24,-11
578,191,12,4
237,192,-10,4
237,192,-14,5
422,203,-4,-2
237,192,-13,10
462,210,-12,-8
191,210,-1,-2
422,203,-2,5
532,206,4,2
423,211,0,-2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
