x,y,dx,dy
20,13,0,1
18,17,0,0
20,32,0,1
538,36,9,0
368,44,0,2
17,48,1,0
15,49,0,0
14,52,1,0
569,52,-1,1
141,110,16,-8
203,113,1,-11
211,110,1,-1
55,139,5,-19
212,122,-1,0
519,120,-1,2
255,129,11,-6
354,120,-4,4
255,129,15,-4
524,135,0,-2
467,150,-24,-14
524,135,0,2
451,140,1,0
484,142,0,0
523,145,0,-1
478,146,0,0
518,147,-1,0
516,149,-2,-1
587,167,0,1
330,172,3,-2
488,187,-1,-7
401,189,-1,-3
249,190,0,0
481,211,2,-4
23,223,0,0
36,222,-3,7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
