x,y,dx,dy
13,13,1,0
13,16,1,0
12,22,0,0
11,25,0,0
12,30,0,0
544,36,0,0
194,35,16,2
134,40,-2,1
174,46,-1,-5
501,98,-10,-9
501,98,2,-7
501,98,11,-5
551,106,-7,-1
209,119,-1,-3
551,106,21,10
209,119,-1,-1
382,115,1,3
382,115,5,4
295,122,-3,4
474,136,0,1
212,142,-1,0
215,148,1,0
430,151,1,0
427,153,0,0
427,153,-1,2
386,155,1,1
548,164,0,1
496,165,5,1
542,166,-1,1
17,193,3,-20
17,193,1,-11
232,182,-1,0
17,193,1,-8
568,184,-2,2
397,208,2,-18
17,193,-2,-2
447,208,-6,-7
323,198,8,6
250,228,-6,-9
1,1,0,0
1,1,0,0
1,1,0,0
