x,y,dx,dy
17,12,0,0
11,26,0,-1
56,37,-2,-10
56,37,-1,7
437,26,9,25
255,51,0,1
300,108,-7,-8
36,100,2,4
539,105,-9,1
300,108,-7,-1
36,100,-1,12
593,138,-23,-16
476,133,0,-1
173,133,-1,0
175,134,0,0
474,132,-1,2
474,132,-1,4
593,138,-3,2
157,138,1,3
481,143,-1,2
458,157,2,-11
429,158,0,0
538,165,2,-7
138,163,-5,-3
190,157,0,4
386,156,4,6
538,165,0,-1
285,160,-5,5
235,194,18,-13
562,188,-2,1
420,193,-1,-2
17,200,0,-8
17,200,-3,-7
387,201,6,-8
17,200,1,-6
17,200,-3,-4
17,200,2,-3
579,226,-25,-7
278,222,-3,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
