x,y,dx,dy
25,14,0,0
23,18,0,0
21,20,0,0
183,21,2,-1
15,22,0,0
252,27,24,-3
28,25,-1,0
21,29,1,1
25,32,0,0
209,34,-1,-1
22,37,-1,0
22,40,-1,0
19,47,0,0
558,50,7,0
579,63,16,-8
372,57,2,0
424,57,-1,0
426,78,10,-13
12,76,0,0
237,71,11,5
518,124,0,0
518,124,-1,2
515,128,0,0
347,129,-1,0
448,136,0,-4
519,153,-1,0
579,154,-1,4
579,154,-3,6
329,169,8,-6
567,175,-20,-10
567,175,-22,-9
309,166,6,3
587,172,0,0
587,172,2,0
447,184,0,0
478,217,0,2
478,217,2,9
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
