x,y,dx,dy
23,11,1,0
17,22,1,0
19,32,-1,-1
275,33,-18,-2
391,28,21,3
19,35,-1,-1
15,37,1,0
313,37,-1,2
330,44,3,-1
13,44,0,0
12,47,0,0
598,48,0,2
570,58,-4,0
72,73,1,-1
75,63,-3,15
437,77,-9,10
60,107,5,-14
60,107,-2,-6
583,114,-6,-11
583,114,-3,-10
448,115,8,-9
583,114,2,-7
216,127,0,-1
52,130,2,-1
517,142,0,-2
521,154,0,0
516,157,0,-1
224,157,17,0
514,157,0,0
516,157,0,1
472,162,5,-2
472,162,2,-1
525,160,0,1
443,163,1,2
539,181,2,0
383,208,4,-2
36,214,-4,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
