x,y,dx,dy
22,12,-1,0
22,12,1,0
20,14,1,0
28,19,-1,0
21,20,0,0
20,23,1,1
21,42,1,0
20,49,1,0
530,47,-7,2
380,53,0,2
218,120,1,-2
218,120,-1,1
531,123,0,0
204,129,0,0
59,135,-1,-3
535,135,0,1
533,140,1,-1
214,165,22,-25
510,145,0,1
532,146,-1,1
515,156,1,0
535,156,-1,0
528,158,-1,0
587,164,1,0
150,167,1,0
214,165,-6,5
49,173,-3,1
258,191,19,-11
488,189,-4,-8
483,185,-1,-2
483,194,1,1
492,186,3,9
485,211,3,-1
492,229,-14,-2
514,217,24,12
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
