x,y,dx,dy
23,11,0,0
21,14,0,-1
28,13,0,0
11,18,0,0
21,19,-1,0
21,22,-1,0
24,24,-1,0
22,31,1,0
23,37,0,0
17,39,0,0
22,41,0,0
14,43,1,1
579,43,12,3
22,49,-3,-1
14,52,1,0
16,57,0,0
155,86,14,12
74,86,-4,16
202,111,4,4
532,120,-1,2
210,123,0,0
213,124,0,1
207,127,1,1
307,130,1,1
232,132,1,1
261,137,-3,0
343,141,-10,9
523,153,1,0
537,155,-1,-1
537,155,1,1
588,161,0,0
312,169,-1,-2
312,169,-8,2
312,169,7,4
488,179,-6,-6
488,179,-4,-4
465,182,0,-2
488,179,7,16
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
