x,y,dx,dy
12,16,0,0
11,19,1,0
189,46,4,-9
470,42,12,5
296,53,0,1
592,70,1,1
596,78,-2,-1
527,81,-19,1
519,100,-22,2
299,114,3,-3
299,114,2,-1
37,104,-1,11
37,104,-2,14
576,124,-14,-1
220,122,1,3
464,141,1,-2
464,141,0,2
23,169,3,-25
136,155,-1,0
436,154,-3,1
450,161,1,2
96,164,-1,0
544,166,2,0
484,168,-2,0
556,166,-1,2
546,173,3,-1
494,174,0,1
425,192,-5,-4
435,189,-1,2
269,194,2,-2
398,193,1,-1
357,210,1,4
13,203,2,17
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
