x,y,dx,dy
146,16,2,1
13,23,0,0
593,20,2,3
12,35,0,1
270,39,0,-1
137,45,5,-4
245,40,-11,1
217,41,-23,1
552,65,-1,1
594,92,2,1
551,103,-17,-1
551,103,-14,0
551,103,-13,4
568,117,1,6
161,123,-1,3
568,117,2,9
475,125,-1,3
168,128,0,1
472,129,-2,5
151,144,0,-2
479,142,1,0
33,131,-6,13
151,144,-4,1
485,148,0,0
28,153,1,-2
183,149,0,2
239,148,-4,3
136,151,0,1
476,153,0,-1
185,154,1,0
479,154,0,0
185,154,5,1
474,156,-1,0
597,150,-9,14
552,167,0,0
408,171,-1,-1
58,180,25,-9
391,197,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
