x,y,dx,dy
11,21,0,0
13,29,-1,0
456,45,6,-2
235,44,-2,0
582,46,-3,-1
395,85,-13,8
552,101,2,2
497,99,-20,5
385,115,3,7
477,129,1,-1
477,129,0,1
472,134,1,-2
302,126,-3,10
485,145,0,0
430,156,5,-2
469,155,0,0
478,156,0,-1
542,154,-1,1
199,181,-7,-22
199,181,1,-21
199,181,4,-21
594,151,-8,9
96,159,-9,8
277,174,-2,-6
90,187,-1,3
20,176,-6,21
578,208,-6,-2
283,207,4,5
592,217,-7,3
356,200,-10,22
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
