x,y,dx,dy
12,14,0,0
16,15,1,0
597,14,-1,2
15,25,0,0
328,28,-2,1
143,35,3,-4
206,32,0,1
11,35,0,-1
11,35,0,1
143,35,-8,2
189,38,-7,1
547,39,1,0
547,39,1,2
162,83,19,2
162,83,8,3
38,100,3,-5
307,101,-4,3
589,105,0,0
214,113,0,-2
214,113,0,1
584,120,3,-5
396,126,4,0
518,131,0,-1
304,132,0,1
183,148,0,-3
222,145,-1,0
147,136,6,10
539,152,2,-6
438,151,2,-1
142,154,-1,-1
58,153,12,3
28,156,-1,14
548,173,2,-1
429,180,-10,-6
548,173,-12,1
28,156,-4,25
308,191,-10,-1
341,215,-6,-22
438,184,4,9
18,213,2,-10
193,208,-3,2
315,205,-7,16
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
