x,y,dx,dy
17,11,-1,1
152,15,-1,-2
16,17,1,1
18,23,0,0
18,26,0,0
17,31,1,0
12,40,0,0
484,42,-19,1
321,57,-1,0
165,85,25,-4
302,104,-1,-7
302,104,9,-2
45,101,-1,5
178,126,0,-1
185,125,0,0
164,137,-5,-9
406,139,0,-4
488,150,1,-1
482,151,-1,0
482,156,-1,-1
543,157,1,-1
73,156,-6,2
545,157,1,1
124,171,5,-2
555,172,-1,1
179,177,3,2
124,171,-4,11
588,201,-8,-8
453,199,-1,-2
405,212,4,12
469,214,20,13
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
