x,y,dx,dy
19,12,2,-1
19,22,0,0
12,28,0,0
271,31,0,-1
186,38,-16,-4
562,35,-1,0
163,86,5,-6
163,86,-11,1
163,86,-22,4
163,86,-12,5
575,106,-8,-7
401,107,1,-5
117,104,14,-1
47,85,-3,20
47,85,-4,23
36,138,5,-25
36,138,11,-24
309,124,9,-10
575,106,18,10
404,120,-6,-3
168,130,-2,-12
137,150,25,-25
405,131,4,-3
168,130,0,-1
150,149,3,0
481,152,0,1
71,153,-17,9
552,164,0,1
567,165,0,0
424,173,-4,-5
555,169,-1,0
252,184,11,-5
489,180,24,5
300,197,5,-3
233,197,-5,3
287,220,-6,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
