x,y,dx,dy
26,11,-14,1
20,13,0,0
81,26,5,-9
13,18,0,0
21,19,-1,0
16,23,1,0
20,24,-1,0
81,26,13,-2
19,28,0,-1
17,34,0,1
15,38,-1,0
14,41,1,0
13,44,-1,0
11,48,0,0
317,33,17,15
317,33,19,21
211,56,0,0
305,67,-1,-8
240,65,-9,21
56,118,2,-15
58,111,-1,1
199,130,2,-6
209,124,1,0
199,130,0,1
524,148,2,-4
518,155,0,1
511,157,-1,0
514,157,0,0
520,165,1,1
579,172,-1,3
150,168,-12,9
462,183,6,5
460,193,3,2
524,220,18,-21
467,219,1,1
508,226,-4,-2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
