x,y,dx,dy
15,21,-1,-1
18,21,0,0
18,25,0,0
250,31,0,-3
11,28,1,1
189,30,-20,1
470,41,0,0
232,51,-1,-3
319,46,2,2
46,98,0,-6
46,98,-2,-4
296,83,14,12
537,96,-11,-1
46,98,-3,6
208,120,0,0
317,112,-7,9
158,137,-3,-9
163,138,-4,-10
396,129,0,-1
158,137,-4,-6
473,132,0,-1
163,138,0,-1
489,138,0,0
544,150,1,-6
144,145,0,1
154,150,3,1
544,150,-1,1
595,159,3,1
356,201,8,-23
418,158,17,22
89,179,-16,3
410,200,2,-4
292,203,2,-1
560,210,-12,-3
428,216,3,-7
591,202,-5,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
