x,y,dx,dy
12,21,-1,0
301,50,1,0
301,50,1,4
301,50,5,6
402,71,23,14
499,104,-4,-1
116,93,-25,19
296,134,10,-14
568,116,21,5
296,134,8,-12
568,116,16,9
384,131,-1,-2
296,134,1,-3
568,116,9,17
174,135,0,0
388,134,5,1
296,134,-2,4
469,143,1,-4
302,150,0,0
302,150,3,0
537,163,3,-10
537,163,2,-8
169,157,-1,0
447,157,-4,0
429,158,-3,1
537,163,-3,4
543,174,2,0
491,173,9,2
543,174,-1,1
107,186,-5,3
107,186,9,11
222,202,-14,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
