x,y,dx,dy
67,25,0,-13
67,25,5,-13
67,25,3,-12
18,14,-2,1
15,24,-1,0
176,41,-1,-1
285,40,1,1
551,42,0,0
188,28,-4,23
574,60,10,25
300,94,-12,-5
51,75,-9,18
410,106,4,-1
180,107,0,0
300,94,5,14
172,110,0,-1
168,109,0,1
110,116,-10,7
483,130,-1,-1
154,141,2,1
525,144,-3,1
231,146,0,0
531,138,11,10
193,149,-5,1
435,156,-1,0
29,165,1,-3
506,189,-4,-2
228,200,22,-11
391,192,1,-1
397,190,1,1
459,206,-2,-2
312,210,4,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
