x,y,dx,dy
12,11,0,1
275,41,11,-22
11,22,1,0
67,14,0,8
12,24,-1,1
67,14,0,14
13,29,-2,1
545,35,1,0
297,48,3,5
400,66,0,0
598,87,0,0
531,97,-20,2
30,121,4,-18
556,120,9,-10
207,117,-1,-2
381,115,3,5
141,138,23,-14
393,145,-2,-10
211,137,1,1
375,138,0,0
393,145,-3,0
592,132,-9,14
201,150,0,0
529,142,0,8
201,150,-2,1
430,152,2,-1
430,152,-3,1
529,142,-1,11
176,154,-3,1
139,158,-5,-2
391,156,1,0
470,160,-3,-2
557,182,3,0
244,185,-1,-1
557,182,3,4
339,208,-1,-7
571,208,-5,-6
93,200,-14,11
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
