x,y,dx,dy
12,12,0,0
12,15,0,0
11,26,0,0
11,29,0,0
242,41,-11,-7
132,42,-3,1
526,46,-18,0
370,66,-20,-4
39,81,6,-18
315,65,0,0
39,81,-4,20
552,107,6,-5
519,130,0,-1
525,152,2,-15
475,138,0,0
213,141,-1,-1
216,148,-3,0
257,156,-13,-7
430,152,1,0
277,156,-1,0
135,155,4,2
513,154,-1,3
549,166,0,1
517,169,0,0
277,156,-9,15
25,169,-1,11
219,188,3,-6
451,210,-24,-24
563,190,-4,3
395,201,4,-3
526,204,-1,0
406,212,1,-5
406,212,1,-1
422,228,-11,-5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
