x,y,dx,dy
24,13,1,0
23,20,0,0
21,24,0,0
15,25,-1,0
508,29,-1,2
21,32,0,0
58,118,5,-13
561,107,10,3
206,117,0,-1
428,118,2,3
206,117,-1,5
214,123,-1,0
214,123,-1,2
202,133,-1,0
205,134,-1,1
524,137,0,0
530,152,0,0
170,151,-1,3
480,157,-4,0
520,157,-1,0
522,158,-1,-1
529,157,-1,0
529,157,2,1
477,161,4,-2
517,162,0,-1
477,161,-3,1
455,165,1,0
455,165,3,15
561,183,1,-1
586,183,3,0
586,183,0,1
586,183,-2,2
356,205,1,2
36,229,-2,-17
36,229,1,-16
36,229,0,-13
36,229,-1,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
