x,y,dx,dy
316,21,12,-9
20,14,1,-1
326,17,-2,-2
18,16,0,0
298,21,-1,-3
18,25,0,0
353,29,1,1
338,36,2,1
535,38,-11,0
14,39,0,0
20,39,0,0
17,48,1,0
81,54,-6,-2
63,100,6,-19
63,100,5,-13
149,94,-16,1
149,94,-22,8
67,86,-5,19
229,107,0,2
200,112,0,-1
106,126,17,-14
507,138,-3,-4
455,148,-17,-13
452,141,-1,-1
520,143,0,0
484,143,-2,1
514,150,1,0
468,153,-2,5
276,176,0,-2
35,184,13,-2
450,184,0,0
450,184,-1,4
337,190,5,2
451,193,2,5
479,199,-3,5
337,226,2,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
