x,y,dx,dy
38,13,1,0
471,21,2,-3
304,20,-4,0
259,17,17,4
304,20,-20,1
25,25,0,0
22,30,-1,1
24,31,0,0
24,31,2,0
357,40,16,-5
23,37,1,0
499,40,0,-1
19,49,0,0
16,62,0,0
275,68,-13,-3
232,65,9,4
12,70,1,0
232,65,1,7
458,101,5,-10
216,99,0,0
216,99,-1,3
224,109,-1,-2
224,109,1,-1
224,109,-1,0
221,115,1,-1
227,115,0,0
63,127,5,-11
531,122,2,-3
223,124,0,-1
458,137,-1,-1
536,139,0,0
534,142,1,-1
459,143,1,2
527,146,0,0
593,147,0,0
594,149,0,0
517,150,-1,1
517,150,1,1
527,151,-1,0
540,153,-2,-1
527,153,-2,1
514,155,-1,0
541,158,1,0
562,160,0,3
220,166,2,-1
274,183,15,-7
460,185,-2,-1
374,180,-11,6
489,173,8,18
1,1,0,0
1,1,0,0
1,1,0,0
