x,y,dx,dy
20,12,0,0
17,14,0,0
17,22,0,0
21,22,-2,1
15,24,0,0
12,28,-1,1
12,40,0,0
561,57,25,-13
468,48,-1,1
546,102,-16,-4
46,104,-4,15
168,120,0,-1
129,119,0,1
129,119,-10,8
155,140,3,3
505,145,0,0
155,140,-6,6
184,147,-4,0
443,155,3,-1
482,156,0,0
487,157,-1,-1
408,154,2,3
476,157,1,1
551,165,0,2
562,168,0,-1
562,168,0,1
69,181,-21,2
419,187,0,0
285,188,-3,2
319,192,-2,-2
306,202,-6,-4
473,213,-18,-15
241,191,-25,14
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
