x,y,dx,dy
11,19,0,0
11,26,0,1
11,30,1,1
42,47,7,-1
479,48,0,-2
42,47,1,14
402,73,-2,-1
526,98,-4,1
526,98,-11,4
119,117,-12,-14
526,98,-8,5
526,98,-4,8
35,100,2,12
475,133,2,-4
475,133,1,-2
473,133,0,0
175,134,1,0
162,128,-2,7
162,128,1,9
481,144,0,-1
481,144,-1,1
488,144,-2,1
478,151,-1,0
540,156,0,1
184,163,2,0
499,179,1,0
482,180,1,0
90,183,-3,4
246,190,-5,1
246,190,-6,3
66,199,-13,-5
246,190,-10,7
383,199,-2,2
426,227,-7,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
