x,y,dx,dy
23,12,0,0
21,14,0,0
20,16,1,0
24,17,0,0
385,20,0,-3
21,19,0,0
22,32,-1,0
22,35,0,0
584,51,-13,-3
371,53,1,-2
14,64,0,1
80,67,-1,0
12,73,1,0
62,114,10,-25
62,114,7,-22
586,95,9,-1
221,112,1,-3
223,121,0,0
222,123,-1,0
217,123,-2,2
219,126,2,0
527,128,0,0
199,129,0,1
531,141,2,-1
531,141,0,0
521,146,-1,-1
535,148,0,-1
514,156,1,0
517,157,1,1
280,176,6,-11
572,171,0,0
594,174,2,-2
548,173,2,1
281,179,-24,13
473,202,2,5
358,212,0,16
379,212,-1,18
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
