x,y,dx,dy
12,11,0,1
72,16,-9,-2
137,19,1,0
55,42,3,-22
11,22,1,0
598,24,-2,0
11,30,1,-1
486,38,-1,0
454,40,1,1
396,68,-1,-1
521,92,4,-1
512,97,-1,0
104,112,20,-11
392,106,0,0
392,106,3,0
298,118,7,-9
298,118,1,0
168,129,0,-1
519,128,0,0
212,138,2,-9
523,134,0,0
451,139,1,-1
475,138,0,0
523,134,1,11
149,161,-4,-15
385,149,3,2
549,163,-1,0
232,187,-4,-20
83,193,11,-24
489,170,-13,-1
551,175,-4,0
232,187,-2,2
569,202,1,-6
270,199,-1,2
405,206,3,-4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
