x,y,dx,dy
20,11,0,0
22,11,0,0
166,20,4,-7
21,16,0,0
18,17,-1,0
166,20,2,-1
21,25,0,0
13,32,-1,1
40,67,25,-24
567,48,1,2
557,56,-3,0
557,56,0,1
49,103,9,-25
347,71,-5,15
433,68,22,20
333,104,-24,-14
212,99,-7,-6
49,103,1,-5
212,99,-1,2
416,113,2,-12
223,111,-1,0
165,106,-21,16
334,124,0,0
580,134,-6,-7
534,130,-6,-2
534,130,3,0
323,153,20,-5
489,152,0,-1
134,168,19,-11
452,162,2,-1
585,148,-12,14
553,170,-1,1
295,175,10,1
566,181,1,-1
452,199,-3,-4
596,217,-10,-17
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
