x,y,dx,dy
29,12,-1,0
21,13,-1,0
38,13,0,0
21,15,1,0
24,15,1,0
21,17,1,0
28,17,-1,1
257,22,3,-4
327,24,0,-5
310,20,-15,1
22,30,1,0
22,30,-1,1
283,41,-1,-9
283,41,0,-7
22,40,1,1
15,52,1,0
461,62,-1,-1
15,62,1,0
12,69,0,0
364,95,-1,-3
546,97,22,-2
230,111,0,0
226,118,0,0
225,120,1,0
213,121,0,0
530,121,0,1
208,123,0,1
212,124,0,0
227,130,1,2
535,142,0,0
529,145,-1,-1
536,145,0,0
332,154,25,-8
530,150,0,1
519,153,3,0
326,155,1,0
587,161,1,-4
587,161,0,0
50,167,0,4
447,177,1,-4
337,178,5,-3
337,178,2,-1
50,167,-2,11
488,178,0,3
50,167,-1,17
42,217,3,-14
42,217,0,0
42,217,-8,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
