x,y,dx,dy
18,11,0,0
16,15,0,0
15,21,0,0
18,27,0,0
15,29,-1,1
13,38,0,0
567,37,0,1
200,83,18,0
513,95,7,2
406,102,-2,10
312,130,7,-12
312,130,6,-9
312,130,3,-4
168,130,-3,-2
312,130,2,0
484,135,0,-1
493,141,0,0
499,143,0,0
397,145,7,3
553,147,0,3
449,151,0,0
488,152,0,0
553,147,-3,6
272,179,-1,-24
553,147,-5,13
559,172,0,0
563,171,-1,1
20,166,6,13
430,179,8,5
372,201,18,-8
23,210,1,-15
23,210,3,-15
23,210,-2,1
23,210,-2,4
278,230,0,-4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
