x,y,dx,dy
21,17,0,0
15,18,0,0
25,20,0,0
18,22,0,0
24,24,0,0
260,27,-3,-2
22,27,1,0
466,34,3,0
21,35,1,0
19,38,0,0
20,41,0,0
16,45,-2,-1
16,45,0,0
20,45,0,0
403,62,-5,-3
79,55,-3,25
335,95,-1,4
591,118,-23,-18
363,110,-7,6
215,121,0,1
215,131,1,1
174,147,-2,-2
174,147,5,3
174,147,9,4
239,174,-7,-23
474,155,3,-1
518,154,0,1
527,158,1,1
587,161,0,0
313,177,9,-3
313,177,2,0
593,180,1,0
471,192,1,1
457,194,-2,2
502,215,-14,-19
44,184,-2,18
41,217,-18,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
