x,y,dx,dy
26,14,-1,0
26,19,0,0
25,24,1,0
21,25,0,1
24,27,-1,0
268,33,3,-3
20,37,0,0
18,40,1,0
21,40,0,0
18,47,0,0
88,47,-11,25
12,76,-1,-1
352,97,4,-2
184,93,3,8
577,110,-18,-7
216,119,0,0
216,119,-1,2
209,127,1,0
528,132,3,-4
206,128,0,1
60,125,-4,6
528,132,1,-1
196,133,0,-1
196,133,-2,1
178,140,-1,1
524,141,0,0
178,140,1,2
520,146,0,-3
529,146,0,1
532,148,0,0
461,144,-24,7
528,157,1,0
478,158,-2,1
478,158,1,1
464,167,-3,-2
288,184,-15,7
488,199,-1,-5
470,194,1,2
474,186,9,11
413,207,0,1
479,214,-4,-4
413,207,0,11
39,223,0,-1
513,220,21,9
1,1,0,0
