x,y,dx,dy
16,14,1,0
19,22,-1,1
14,24,0,0
353,13,-17,12
18,31,0,0
229,37,-23,-5
395,85,12,-12
199,81,-22,-1
395,85,7,-5
199,81,-9,1
199,81,1,1
307,99,-2,-1
567,110,-15,-1
164,121,0,0
400,127,0,-2
168,133,-1,-2
175,136,1,0
34,147,0,-7
34,147,-2,-3
239,142,2,3
34,147,-2,0
410,156,-5,-4
420,168,-11,-15
444,152,-1,1
485,154,1,1
410,156,-1,3
551,167,2,-2
562,167,-1,1
552,170,0,0
420,168,6,6
431,178,2,0
397,194,2,-2
303,197,-6,-4
432,209,-2,0
17,230,1,-4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
