x,y,dx,dy
67,15,-1,-3
14,14,1,0
370,20,-19,2
13,27,0,0
484,54,23,-8
213,47,1,1
131,93,18,2
579,118,-3,-4
579,118,19,0
579,118,2,1
579,118,11,12
319,134,-1,0
538,137,0,-1
536,136,1,2
487,139,0,0
489,140,0,0
408,151,0,-1
439,151,-1,-1
439,151,2,-1
147,154,4,-1
439,162,-4,-1
547,171,-1,0
290,196,15,-9
21,182,-3,12
448,200,-4,-6
396,196,1,0
118,198,-1,4
424,222,3,-6
15,228,-4,-3
424,222,6,3
15,228,0,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
