x,y,dx,dy
16,17,-2,0
16,17,0,0
251,32,18,-5
49,91,-7,19
195,115,1,-2
174,125,0,-8
174,125,1,-3
183,131,5,-2
489,134,1,-2
414,137,-4,-3
560,137,0,-2
508,136,0,0
507,139,1,-1
489,134,0,5
462,146,0,-1
241,171,17,-24
81,164,22,-11
431,157,0,-3
431,157,4,1
115,188,23,-22
266,178,19,-12
575,167,-2,1
266,178,16,-7
266,178,14,-5
325,190,-1,3
420,190,-20,7
450,207,4,-3
462,221,-6,-3
462,221,-4,-3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
