x,y,dx,dy
22,11,0,0
38,14,1,0
21,15,0,0
20,19,0,0
25,25,0,0
23,34,0,0
22,37,0,0
24,41,0,0
21,45,0,0
18,46,0,0
450,82,3,6
591,98,-23,-8
591,98,-7,-8
65,112,1,-3
231,109,0,1
221,111,0,0
222,116,-1,0
216,118,0,1
225,119,-1,0
529,123,1,-1
529,123,-1,1
183,131,-1,-2
204,128,1,1
239,133,-2,0
226,133,1,1
535,141,1,-1
535,141,0,1
532,145,1,0
528,150,0,0
519,152,1,0
536,153,3,3
588,160,1,0
588,160,-1,1
50,163,3,-1
592,161,0,3
597,170,-3,0
467,189,0,8
488,212,-3,2
390,209,-3,9
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
