x,y,dx,dy
138,18,0,0
12,23,-1,0
12,23,1,0
12,27,1,1
286,23,12,21
539,44,4,3
118,108,-13,-24
224,94,20,-4
521,100,-11,-4
521,100,-12,1
33,128,4,-4
33,128,1,-3
168,131,0,-2
177,128,1,1
313,139,0,2
466,140,-1,1
483,142,0,-1
479,141,-1,4
478,150,0,-1
148,149,-1,1
598,142,-1,9
27,161,1,-8
183,154,-2,-1
479,152,0,1
471,153,-1,1
284,155,-1,2
552,173,1,-1
547,174,-2,0
229,194,15,-11
562,190,3,-3
62,202,-11,-7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
