x,y,dx,dy
12,11,0,0
14,16,-1,-1
12,23,0,0
11,25,1,0
232,39,4,-3
237,37,12,1
256,37,1,3
172,45,1,-2
226,36,-25,8
305,88,3,-17
386,112,0,-18
449,100,-2,5
396,101,-2,10
209,117,-2,-4
209,117,1,0
386,112,5,6
147,143,-3,-5
475,137,1,1
213,140,0,0
529,142,-2,5
427,153,0,0
597,182,-1,-16
564,187,-19,-20
399,161,1,7
564,187,-21,-19
405,176,-3,-6
304,179,-1,0
413,177,7,10
567,194,0,-7
13,209,-2,10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
