x,y,dx,dy
25,15,0,0
17,16,1,0
16,18,0,0
23,27,0,0
22,32,-1,1
20,38,0,0
575,104,-19,0
216,121,1,0
356,122,0,-1
208,129,2,-2
214,127,0,1
219,128,0,0
527,131,-3,4
56,149,4,-12
179,141,-2,-2
140,148,-1,0
529,147,-1,1
533,149,-1,0
533,149,1,0
532,155,0,-1
527,156,0,1
475,159,2,0
103,171,14,-10
516,163,0,-1
44,173,-8,-2
161,164,6,17
583,204,-23,-23
583,204,-14,-22
583,204,-8,-18
583,204,-10,-17
583,204,8,-14
583,204,11,-14
42,207,0,-14
261,196,3,-3
484,201,-5,-7
42,207,-1,-11
386,201,-16,-4
42,207,2,-6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
