x,y,dx,dy
11,28,0,0
12,35,-1,0
49,44,-12,11
37,85,11,-25
593,88,2,-1
312,74,-7,18
278,98,-6,-5
389,115,0,-4
475,131,0,0
158,134,0,-1
482,142,0,-2
422,149,-1,-7
480,143,0,0
487,144,-1,0
391,141,5,8
478,152,0,-2
485,151,-1,-1
436,152,3,0
475,152,0,0
180,156,-3,-3
476,155,0,0
180,156,1,1
469,158,1,-1
489,159,-2,2
590,149,-1,13
541,166,-1,2
482,178,-1,0
24,168,-3,13
263,182,0,-1
551,180,-2,2
18,174,-1,10
24,168,-4,16
559,182,-4,7
66,202,-3,0
231,201,-16,3
594,218,2,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
