x,y,dx,dy
12,12,0,-1
13,16,0,0
12,22,0,0
11,25,0,0
71,17,-8,8
13,29,-1,1
383,66,1,-1
312,83,1,-7
299,84,6,0
127,73,23,18
39,81,0,13
532,92,-19,2
39,81,2,17
114,110,13,-2
587,133,-21,-23
520,130,0,-1
296,129,-3,1
389,142,-1,-2
67,141,21,4
203,150,-1,0
431,151,1,-1
176,156,6,-4
431,151,-3,1
276,160,1,0
24,177,1,-12
480,171,-20,-3
475,168,20,4
552,179,2,-3
112,196,18,-17
302,195,-2,-4
362,199,14,-5
403,204,4,-3
597,217,-11,-11
264,208,4,22
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
