x,y,dx,dy
13,13,0,0
19,13,0,0
55,33,3,-16
16,26,0,0
557,30,-1,-1
257,32,-12,2
257,32,-6,2
55,33,-2,2
257,32,0,3
521,51,-1,0
48,68,3,-1
48,68,0,1
130,84,24,6
543,88,-15,3
543,88,-12,4
308,118,2,-5
201,135,9,-15
169,121,0,1
524,126,0,0
214,122,-3,8
218,121,-3,11
399,131,1,2
480,136,0,-1
532,136,0,-1
201,135,-2,2
532,136,0,1
514,148,-1,0
93,150,4,0
144,150,-2,0
180,151,0,-1
144,150,2,1
22,176,4,-22
22,176,4,-20
547,161,3,-5
499,159,1,-2
547,161,3,-2
576,192,-13,-22
415,182,1,1
91,186,-2,-1
384,185,1,0
425,202,2,1
425,202,0,7
1,1,0,0
