x,y,dx,dy
21,14,0,0
37,15,1,-1
28,18,0,0
22,24,0,0
321,25,1,-1
26,25,1,0
23,31,0,0
23,31,-2,1
429,54,-23,-9
68,88,13,-21
233,75,11,-6
15,71,-1,0
233,75,23,-3
177,74,11,9
221,111,0,-1
221,111,2,-1
359,122,2,-4
223,122,1,-1
532,122,-2,3
444,112,4,14
449,134,-1,0
538,141,0,0
534,142,0,0
234,143,0,0
531,145,0,1
482,149,3,-1
462,146,-2,3
534,153,0,0
531,153,1,1
517,155,1,0
279,186,17,-13
279,186,19,-13
49,177,-6,13
491,211,-1,-3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
