x,y,dx,dy
16,12,0,0
17,21,0,0
16,28,1,1
13,32,1,-1
544,51,-7,-13
312,104,-10,-9
501,98,6,1
105,107,-2,12
313,123,-1,5
406,131,-2,-2
406,131,-5,-1
284,133,2,0
406,131,0,3
480,135,0,3
496,143,0,0
548,156,2,-11
100,135,5,11
181,148,0,-1
409,157,-10,-10
409,157,-6,-6
485,152,-1,0
548,156,1,-3
144,150,9,4
409,157,-2,-3
482,157,0,0
548,156,-3,3
476,186,-11,-22
554,172,0,0
558,172,-2,1
188,172,-16,9
394,188,0,0
400,194,1,-3
121,173,-11,19
301,197,-2,0
22,211,-6,18
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
