x,y,dx,dy
11,15,0,1
11,21,0,0
11,24,0,0
260,41,0,0
581,49,1,0
268,36,18,14
303,53,2,0
550,97,-6,-3
550,97,2,-1
288,105,2,-6
550,97,-8,3
288,105,4,0
550,97,16,8
288,105,7,5
474,130,1,-3
299,128,-1,2
159,131,3,6
479,142,0,0
485,142,0,1
170,145,-2,0
500,145,0,0
477,148,0,0
484,148,0,0
472,151,-1,-1
580,154,18,-1
400,166,-15,-10
462,156,-1,1
485,161,0,0
580,154,14,15
275,172,-2,-1
24,162,-5,23
568,189,-2,0
560,191,1,1
380,194,-1,0
397,197,1,-2
17,207,1,-2
467,222,5,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
