x,y,dx,dy
13,14,0,0
14,33,0,0
319,58,1,-3
271,43,-2,18
374,57,-9,15
179,82,-2,3
179,82,-8,5
143,69,10,25
475,91,25,6
309,107,-3,3
34,134,3,-18
205,144,-15,-17
201,129,0,0
481,137,0,1
212,138,-1,1
202,140,-1,0
223,143,0,0
205,144,2,0
401,153,-2,-1
435,153,0,0
449,160,-3,-4
409,159,-2,-1
500,161,3,0
405,161,0,1
558,165,0,-1
552,167,-1,0
409,159,7,10
21,183,3,-10
91,184,8,-7
303,191,19,9
419,199,-1,7
16,230,-5,-5
16,230,2,-2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
