x,y,dx,dy
70,12,-19,7
14,21,0,0
14,25,0,0
294,60,-1,0
230,60,5,6
414,70,0,1
524,100,-22,1
195,93,-21,9
545,109,1,-6
545,109,12,-3
128,125,5,-8
212,124,-2,-3
212,124,-1,-1
216,128,0,0
200,130,0,1
308,131,-1,2
29,143,-1,0
528,143,0,1
483,146,1,-1
271,153,-1,-1
314,153,1,1
583,134,8,20
29,143,0,12
29,143,-1,14
436,161,3,-2
29,143,-2,17
190,164,-3,-3
406,162,0,-1
436,161,0,0
436,161,3,0
546,168,-4,-3
546,168,7,-3
96,169,-10,5
493,177,-15,-3
493,177,-13,-3
22,186,1,-1
422,223,4,-10
14,230,0,-7
14,230,4,-7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
