x,y,dx,dy
14,19,-3,1
12,32,0,0
11,35,0,0
550,39,-1,-1
131,41,-4,2
311,60,0,0
405,70,-1,0
400,72,-1,-1
37,67,13,5
138,92,-7,-15
551,120,-8,-8
161,135,0,-11
161,135,-2,-9
476,128,0,0
168,130,1,-1
161,135,-1,-3
472,134,0,0
480,143,0,-3
161,135,2,8
480,143,0,0
311,147,2,-1
485,149,0,-1
295,153,2,-3
473,150,0,0
485,149,1,1
196,158,-2,0
20,172,1,-10
274,173,10,-11
546,173,0,-1
407,177,4,1
100,186,0,-2
418,185,2,4
201,210,-21,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
