x,y,dx,dy
17,14,1,-1
14,16,0,0
73,14,2,3
13,19,0,0
14,32,1,0
11,35,0,0
467,36,-7,2
496,39,-11,-1
496,39,-15,4
226,59,0,-1
315,89,-9,0
396,117,-2,-21
48,81,-6,22
123,102,8,3
211,109,0,0
212,114,-1,-3
170,123,1,0
524,125,0,0
525,129,-1,-2
206,135,5,-7
216,133,1,-5
517,129,1,2
224,121,-4,13
401,129,1,8
480,138,1,-1
149,139,-1,0
219,145,1,0
203,148,0,1
410,164,-2,-6
410,164,4,-2
231,190,21,-13
384,181,1,1
104,210,-10,-21
462,207,-21,-18
17,196,2,-2
384,181,25,15
577,192,12,9
311,209,-3,3
1,1,0,0
1,1,0,0
