x,y,dx,dy
22,12,1,0
24,16,0,0
19,18,0,0
22,24,-1,0
24,25,-1,0
90,28,2,-1
24,30,-1,0
23,38,-1,0
23,38,1,0
14,46,-1,1
19,47,0,0
16,55,-1,0
16,55,2,0
227,60,5,1
460,61,1,1
81,66,-3,-1
588,100,4,-9
588,100,-19,-7
367,98,1,-2
64,110,0,1
224,117,1,0
214,117,1,1
64,110,-3,10
524,122,0,0
232,126,3,4
221,132,2,0
522,142,0,0
588,148,1,-6
588,148,1,-2
588,148,0,0
512,150,-2,0
102,156,3,-5
523,152,1,0
536,153,-1,0
588,148,-4,5
102,156,1,-1
549,141,-13,14
483,163,-1,0
556,165,-1,-2
566,164,0,-1
483,163,-2,2
289,174,5,-1
289,174,2,0
458,182,1,-1
455,185,-1,2
489,193,0,-1
1,1,0,0
1,1,0,0
1,1,0,0
